,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.007, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 6)",5,2
3, 0.014, O ,"(F, 5)",4,4
4, 0.002, X ,"(D, 2)",7,2
5, 0.017, O ,"(C, 2)",6,4
6, 0.000, X ,"(B, 2)",8,3
7, 0.020, O ,"(D, 1)",7,5
8, 0.000, X ,"(E, 3)",9,4
9, 0.016, O ,"(B, 3)",8,6
10, 0.000, X ,"(E, 2)",11,4
11, 0.010, O ,"(F, 1)",10,6
12, 0.000, X ,"(B, 4)",12,5
13, 0.013, O ,"(F, 3)",10,8
14, 0.000, X ,"(G, 2)",12,7
15, 0.042, O ,"(C, 1)",11,9
16, 0.002, X ,"(G, 5)",13,8
17, 0.035, O ,"(G, 3)",12,10
18, 0.001, X ,"(E, 1)",15,8
19, 0.037, O ,"(H, 1)",14,10
20, 0.000, X ,"(H, 3)",17,8
21, 0.037, O ,"(H, 2)",16,10
22, 0.000, X ,"(G, 1)",18,9
23, 0.021, O ,"(F, 2)",16,12
24, 0.000, X ,"(C, 4)",19,10
25, 0.013, O ,"(H, 4)",18,12
26, 0.000, X ,"(B, 1)",21,10
27, 0.010, O ,"(A, 1)",15,17
28, 0.001, X ,"(G, 4)",18,15
29, 0.012, O ,"(A, 3)",17,17
30, 0.001, X ,"(A, 2)",19,16
31, 0.014, O ,"(C, 5)",16,20
32, 0.000, X ,"(A, 4)",19,18
33, 0.012, O ,"(C, 7)",18,20
34, 0.000, X ,"(B, 5)",20,19
35, 0.013, O ,"(H, 6)",18,22
36, 0.000, X ,"(C, 8)",21,20
37, 0.016, O ,"(F, 6)",19,23
38, 0.001, X ,"(G, 6)",22,21
39, 0.011, O ,"(D, 6)",21,23
40, 0.000, X ,"(E, 6)",26,19
41, 0.022, O ,"(F, 7)",24,22
42, 0.000, X ,"(C, 3)",26,21
43, 0.013, O ,"(H, 5)",21,27
44, 0.000, X ,"(G, 7)",23,26
45, 0.011, O ,"(H, 8)",17,33
46, 0.001, X ,"(H, 7)",20,31
47, 0.010, O ,"(A, 5)",13,39
48, 0.000, X ,"(B, 6)",16,37
49, 0.008, O ,"(A, 6)",9,45
50, 0.000, X ,"(D, 7)",11,44
51, 0.006, O ,"(D, 8)",9,47
52, 0.000, X ,"(B, 7)",14,43
53, 0.005, O ,"(A, 8)",10,48
54, 0.001, X ,"(G, 8)",13,46
55, 0.003, O ,"(B, 8)",12,48
56, 0.001, X ,"(E, 8)",15,46
57, 0.004, O ,"(F, 8)",11,51
58, 0.000, X ,"(E, 7)",16,47
59, 0.000, O ,"(A, 7)",14,50
