,Time,Color,Move,Black,White
0, 0.007, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.015, X ,"(C, 2)",5,2
3, 0.000, O ,"(F, 5)",4,4
4, 0.012, X ,"(C, 4)",6,3
5, 0.000, O ,"(F, 3)",5,5
6, 0.013, X ,"(G, 3)",7,4
7, 0.000, O ,"(B, 3)",6,6
8, 0.017, X ,"(A, 4)",8,5
9, 0.001, O ,"(C, 3)",7,7
10, 0.039, X ,"(B, 5)",9,6
11, 0.002, O ,"(C, 1)",8,8
12, 0.084, X ,"(D, 1)",10,7
13, 0.001, O ,"(B, 4)",9,9
14, 0.047, X ,"(C, 6)",12,7
15, 0.001, O ,"(B, 2)",11,9
16, 0.044, X ,"(E, 6)",13,8
17, 0.001, O ,"(F, 4)",12,10
18, 0.043, X ,"(A, 1)",16,7
19, 0.000, O ,"(F, 7)",14,10
20, 0.039, X ,"(B, 1)",16,9
21, 0.000, O ,"(D, 2)",12,14
22, 0.052, X ,"(E, 7)",14,13
23, 0.001, O ,"(E, 8)",11,17
24, 0.023, X ,"(C, 5)",14,15
25, 0.001, O ,"(F, 2)",13,17
26, 0.050, X ,"(A, 2)",15,16
27, 0.000, O ,"(A, 5)",13,19
28, 0.049, X ,"(E, 1)",16,17
29, 0.001, O ,"(B, 7)",15,19
30, 0.049, X ,"(E, 2)",17,18
31, 0.001, O ,"(H, 3)",16,20
32, 0.036, X ,"(H, 4)",18,19
33, 0.000, O ,"(A, 3)",14,24
34, 0.030, X ,"(G, 5)",17,22
35, 0.000, O ,"(G, 4)",16,24
36, 0.029, X ,"(H, 5)",19,22
37, 0.000, O ,"(G, 2)",18,24
38, 0.029, X ,"(C, 7)",21,22
39, 0.000, O ,"(B, 6)",20,24
40, 0.052, X ,"(A, 8)",22,23
41, 0.000, O ,"(F, 1)",20,26
42, 0.043, X ,"(H, 1)",25,22
43, 0.000, O ,"(C, 8)",23,25
44, 0.027, X ,"(H, 2)",25,24
45, 0.001, O ,"(H, 6)",24,26
46, 0.029, X ,"(F, 6)",31,20
47, 0.001, O ,"(B, 8)",30,22
48, 0.023, X ,"(A, 6)",35,18
49, 0.001, O ,"(D, 6)",33,21
50, 0.015, X ,"(D, 7)",40,15
51, 0.000, O ,"(G, 6)",36,20
52, 0.011, X ,"(D, 8)",43,14
53, 0.000, O ,"(A, 7)",42,16
54, 0.010, X ,"(G, 1)",45,14
55, 0.000, O ,"(F, 8)",44,16
56, 0.004, X ,"(G, 8)",49,12
57, 0.000, O ,"(G, 7)",48,14
58, 0.001, X ,"(H, 8)",50,13
59, 0.000, O ,"(H, 7)",49,15
