,Time,Color,Move,Black,White
0, 0.007, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.009, X ,"(C, 6)",5,2
3, 0.000, O ,"(D, 3)",4,4
4, 0.014, X ,"(D, 2)",6,3
5, 0.001, O ,"(B, 7)",4,6
6, 0.012, X ,"(F, 4)",6,5
7, 0.001, O ,"(F, 3)",4,8
8, 0.014, X ,"(G, 3)",6,7
9, 0.000, O ,"(C, 2)",5,9
10, 0.018, X ,"(A, 8)",10,5
11, 0.001, O ,"(C, 5)",9,7
12, 0.023, X ,"(C, 3)",11,6
13, 0.000, O ,"(E, 2)",8,10
14, 0.032, X ,"(C, 1)",10,9
15, 0.000, O ,"(F, 2)",9,11
16, 0.024, X ,"(D, 1)",11,10
17, 0.001, O ,"(B, 1)",9,13
18, 0.033, X ,"(A, 1)",11,12
19, 0.000, O ,"(B, 3)",10,14
20, 0.023, X ,"(E, 1)",12,13
21, 0.000, O ,"(H, 2)",11,15
22, 0.022, X ,"(B, 4)",13,14
23, 0.001, O ,"(F, 1)",12,16
24, 0.026, X ,"(C, 4)",14,15
25, 0.000, O ,"(B, 6)",12,18
26, 0.027, X ,"(A, 2)",14,17
27, 0.000, O ,"(B, 5)",13,19
28, 0.023, X ,"(B, 2)",15,18
29, 0.000, O ,"(D, 7)",14,20
30, 0.016, X ,"(H, 4)",17,18
31, 0.001, O ,"(A, 4)",16,20
32, 0.026, X ,"(A, 5)",18,19
33, 0.000, O ,"(A, 6)",17,21
34, 0.037, X ,"(G, 5)",20,19
35, 0.000, O ,"(G, 1)",18,22
36, 0.013, X ,"(H, 1)",21,20
37, 0.000, O ,"(C, 8)",20,22
38, 0.018, X ,"(H, 3)",22,21
39, 0.000, O ,"(H, 5)",21,23
40, 0.013, X ,"(G, 4)",24,21
41, 0.000, O ,"(A, 3)",21,25
42, 0.007, X ,"(H, 6)",24,23
43, 0.000, O ,"(G, 2)",23,25
44, 0.007, X ,"(G, 6)",27,22
45, 0.001, O ,"(F, 6)",25,25
46, 0.008, X ,"(F, 7)",31,20
47, 0.000, O ,"(G, 7)",26,26
48, 0.010, X ,"(H, 8)",32,21
49, 0.000, O ,"(G, 8)",31,23
50, 0.006, X ,"(A, 7)",38,17
51, 0.001, O ,"(E, 7)",36,20
52, 0.006, X ,"(E, 6)",42,15
53, 0.000, O ,"(D, 6)",39,19
54, 0.007, X ,"(C, 7)",47,12
55, 0.000, O ,"(B, 8)",45,15
56, 0.002, X ,"(E, 8)",49,12
57, 0.000, O ,"(F, 8)",46,16
58, 0.001, X ,"(H, 7)",48,15
59, 0.000, O ,"(D, 8)",45,19
