,Time,Color,Move,Black,White
0, 0.199, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.465, X ,"(F, 4)",5,2
3, 0.001, O ,"(D, 3)",3,5
4, 1.791, X ,"(C, 2)",5,4
5, 0.000, O ,"(F, 5)",3,7
6, 2.238, X ,"(E, 2)",5,6
7, 0.001, O ,"(F, 2)",4,8
8, 3.220, X ,"(G, 3)",7,6
9, 0.001, O ,"(E, 1)",4,10
10, 3.205, X ,"(D, 1)",6,9
11, 0.001, O ,"(B, 1)",4,12
12, 2.768, X ,"(F, 1)",7,10
13, 0.001, O ,"(G, 1)",6,12
14, 1.630, X ,"(H, 1)",8,11
15, 0.001, O ,"(D, 2)",7,13
16, 3.413, X ,"(C, 3)",11,10
17, 0.001, O ,"(H, 4)",10,12
18, 2.473, X ,"(C, 1)",12,11
19, 0.001, O ,"(B, 3)",8,16
20, 2.010, X ,"(B, 4)",10,15
21, 0.001, O ,"(B, 2)",7,19
22, 1.725, X ,"(A, 1)",9,18
23, 0.001, O ,"(A, 5)",8,20
24, 1.608, X ,"(A, 4)",11,18
25, 0.000, O ,"(A, 3)",9,21
26, 1.174, X ,"(G, 2)",13,18
27, 0.000, O ,"(H, 2)",8,24
28, 0.956, X ,"(H, 3)",11,22
29, 1.135, X ,"(H, 5)",13,21
30, 0.757, X ,"(G, 4)",17,18
31, 0.980, X ,"(A, 2)",21,15
32, 0.706, X ,"(G, 5)",24,13
33, 0.523, X ,"(G, 6)",28,10
34, 0.000, O ,"(F, 6)",25,14
35, 0.753, X ,"(F, 7)",31,9
36, 0.000, O ,"(G, 7)",30,11
37, 1.011, X ,"(E, 7)",32,10
38, 0.001, O ,"(D, 7)",30,13
39, 0.278, X ,"(C, 5)",34,10
40, 0.001, O ,"(D, 6)",33,12
41, 0.124, X ,"(C, 7)",35,11
42, 0.001, O ,"(B, 7)",34,13
43, 0.152, X ,"(B, 6)",36,12
44, 0.000, O ,"(B, 5)",35,14
45, 0.081, X ,"(H, 8)",37,13
46, 0.000, O ,"(H, 7)",36,15
47, 0.051, X ,"(A, 6)",40,12
48, 0.053, X ,"(B, 8)",47,6
49, 0.000, O ,"(A, 7)",45,9
50, 0.002, X ,"(A, 8)",47,8
51, 0.010, X ,"(C, 6)",49,7
52, 0.000, O ,"(C, 4)",47,10
53, 0.062, X ,"(H, 6)",49,9
54, 0.000, O ,"(E, 6)",47,12
55, 0.015, X ,"(C, 8)",55,5
56, 0.000, O ,"(D, 8)",54,7
57, 0.001, X ,"(E, 8)",59,3
58, 0.000, O ,"(G, 8)",57,6
59, 0.000, X ,"(F, 8)",61,3
