,Time,Color,Move,Black,White
0, 0.192, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 0.515, X ,"(C, 4)",5,2
3, 0.001, O ,"(B, 5)",4,4
4, 1.031, X ,"(B, 4)",6,3
5, 0.001, O ,"(F, 3)",4,6
6, 2.188, X ,"(D, 2)",6,5
7, 0.001, O ,"(E, 2)",4,8
8, 1.534, X ,"(C, 5)",6,7
9, 0.001, O ,"(C, 2)",5,9
10, 3.332, X ,"(C, 3)",7,8
11, 0.000, O ,"(B, 3)",5,11
12, 6.515, X ,"(A, 3)",7,10
13, 0.001, O ,"(D, 6)",5,13
14, 7.427, X ,"(B, 6)",7,12
15, 0.001, O ,"(F, 5)",6,14
16, 5.996, X ,"(F, 4)",9,12
17, 0.001, O ,"(B, 7)",6,16
18, 17.337, X ,"(A, 4)",8,15
19, 0.000, O ,"(A, 5)",7,17
20, 19.307, X ,"(C, 6)",10,15
21, 0.001, O ,"(A, 2)",8,18
22, 17.377, X ,"(A, 6)",10,17
23, 0.000, O ,"(G, 3)",9,19
24, 10.115, X ,"(A, 1)",14,15
25, 0.000, O ,"(C, 7)",11,19
26, 11.480, X ,"(F, 6)",13,18
27, 0.000, O ,"(F, 7)",12,20
28, 12.201, X ,"(A, 8)",15,18
29, 0.000, O ,"(A, 7)",13,21
30, 5.063, X ,"(B, 2)",17,18
31, 0.000, O ,"(B, 1)",13,23
32, 6.350, X ,"(E, 6)",15,22
33, 0.000, O ,"(E, 7)",11,27
34, 3.416, X ,"(D, 7)",13,26
35, 0.000, O ,"(E, 8)",11,29
36, 2.974, X ,"(E, 1)",13,28
37, 0.000, O ,"(C, 1)",12,30
38, 1.731, X ,"(F, 1)",17,26
39, 0.000, O ,"(F, 2)",16,28
40, 1.818, X ,"(G, 1)",19,26
41, 0.000, O ,"(G, 2)",18,28
42, 1.396, X ,"(H, 1)",22,25
43, 0.000, O ,"(G, 4)",21,27
44, 1.511, X ,"(H, 2)",25,24
45, 0.000, O ,"(G, 5)",23,27
46, 0.597, X ,"(D, 1)",29,22
47, 0.000, O ,"(H, 3)",28,24
48, 0.349, X ,"(H, 4)",34,19
49, 0.000, O ,"(H, 5)",33,21
50, 0.310, X ,"(H, 6)",36,19
51, 0.000, O ,"(G, 6)",35,21
52, 0.099, X ,"(H, 7)",38,19
53, 0.000, O ,"(G, 7)",37,21
54, 0.032, X ,"(H, 8)",40,19
55, 0.000, O ,"(G, 8)",39,21
56, 0.006, X ,"(D, 8)",44,17
57, 0.000, O ,"(F, 8)",42,20
58, 0.001, X ,"(C, 8)",44,19
59, 0.001, O ,"(B, 8)",38,26
