,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.005, O ,"(C, 4)",3,3
2, 0.001, X ,"(D, 3)",5,2
3, 0.118, O ,"(C, 2)",4,4
4, 0.002, X ,"(D, 2)",6,3
5, 0.008, O ,"(E, 2)",4,6
6, 0.000, X ,"(F, 4)",6,5
7, 0.014, O ,"(F, 5)",5,7
8, 0.001, X ,"(B, 3)",7,6
9, 0.019, O ,"(F, 3)",6,8
10, 0.001, X ,"(G, 4)",9,6
11, 0.029, O ,"(H, 3)",8,8
12, 0.000, X ,"(F, 1)",11,6
13, 0.018, O ,"(D, 1)",10,8
14, 0.001, X ,"(G, 6)",12,7
15, 0.027, O ,"(A, 4)",11,9
16, 0.001, X ,"(F, 2)",13,8
17, 0.031, O ,"(B, 5)",11,11
18, 0.001, X ,"(A, 5)",13,10
19, 0.021, O ,"(A, 6)",11,13
20, 0.000, X ,"(A, 2)",14,11
21, 0.012, O ,"(E, 6)",13,13
22, 0.000, X ,"(B, 1)",16,11
23, 0.015, O ,"(E, 3)",14,14
24, 0.001, X ,"(F, 6)",17,12
25, 0.046, O ,"(C, 3)",16,14
26, 0.001, X ,"(F, 7)",18,13
27, 0.032, O ,"(G, 3)",17,15
28, 0.001, X ,"(H, 4)",20,13
29, 0.025, O ,"(C, 1)",19,15
30, 0.001, X ,"(G, 2)",22,13
31, 0.028, O ,"(A, 1)",21,15
32, 0.001, X ,"(H, 2)",23,14
33, 0.021, O ,"(A, 3)",21,17
34, 0.001, X ,"(E, 1)",24,15
35, 0.012, O ,"(C, 6)",22,18
36, 0.001, X ,"(B, 6)",24,17
37, 0.019, O ,"(H, 1)",20,22
38, 0.000, X ,"(G, 1)",22,21
39, 0.017, O ,"(C, 7)",21,23
40, 0.000, X ,"(C, 8)",24,21
41, 0.020, O ,"(D, 6)",23,23
42, 0.000, X ,"(B, 4)",27,20
43, 0.017, O ,"(D, 8)",26,22
44, 0.000, X ,"(B, 2)",29,20
45, 0.013, O ,"(H, 5)",25,25
46, 0.000, X ,"(D, 7)",28,23
47, 0.018, O ,"(G, 5)",21,31
48, 0.000, X ,"(E, 8)",23,30
49, 0.009, O ,"(F, 8)",21,33
50, 0.000, X ,"(G, 7)",24,31
51, 0.009, O ,"(H, 8)",18,38
52, 0.000, X ,"(B, 8)",20,37
53, 0.007, O ,"(A, 8)",16,42
54, 0.000, X ,"(B, 7)",23,36
55, 0.002, O ,"(A, 7)",22,38
56, 0.000, X ,"(G, 8)",25,36
57, 0.001, O ,"(H, 6)",23,39
58, 0.000, X ,"(H, 7)",27,36
59, 0.001, O ,"(E, 7)",22,42
