,Time,Color,Move,Black,White
0, 0.001, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 3)",3,3
2, 0.002, X ,"(G, 3)",5,2
3, 0.001, O ,"(E, 6)",4,4
4, 0.004, X ,"(F, 4)",6,3
5, 0.000, O ,"(H, 2)",4,6
6, 0.002, X ,"(H, 3)",6,5
7, 0.000, O ,"(G, 2)",4,8
8, 0.002, X ,"(H, 1)",6,7
9, 0.000, O ,"(E, 2)",5,9
10, 0.001, X ,"(F, 1)",7,8
11, 0.000, O ,"(C, 3)",6,10
12, 0.002, X ,"(D, 6)",9,8
13, 0.001, O ,"(C, 6)",8,10
14, 0.003, X ,"(D, 2)",10,9
15, 0.000, O ,"(F, 6)",9,11
16, 0.002, X ,"(E, 1)",11,10
17, 0.000, O ,"(G, 4)",10,12
18, 0.002, X ,"(B, 4)",12,11
19, 0.000, O ,"(G, 1)",10,14
20, 0.001, X ,"(F, 2)",12,13
21, 0.000, O ,"(D, 3)",11,15
22, 0.002, X ,"(C, 4)",13,14
23, 0.001, O ,"(B, 2)",12,16
24, 0.003, X ,"(C, 2)",14,15
25, 0.001, O ,"(C, 1)",13,17
26, 0.002, X ,"(A, 1)",15,16
27, 0.000, O ,"(A, 4)",13,19
28, 0.002, X ,"(D, 1)",15,18
29, 0.001, O ,"(B, 3)",13,21
30, 0.004, X ,"(B, 1)",15,20
31, 0.002, X ,"(H, 4)",17,19
32, 0.002, X ,"(A, 5)",20,17
33, 0.000, O ,"(B, 5)",19,19
34, 0.002, X ,"(A, 3)",22,17
35, 0.000, O ,"(A, 2)",21,19
36, 0.002, X ,"(H, 5)",24,17
37, 0.001, O ,"(A, 6)",21,21
38, 0.002, X ,"(G, 5)",24,19
39, 0.001, O ,"(G, 6)",20,24
40, 0.002, X ,"(H, 6)",22,23
41, 0.002, X ,"(F, 7)",24,22
42, 0.000, O ,"(G, 7)",22,25
43, 0.002, X ,"(H, 8)",27,21
44, 0.000, O ,"(F, 5)",26,23
45, 0.001, X ,"(B, 6)",33,17
46, 0.000, O ,"(B, 7)",32,19
47, 0.001, X ,"(A, 8)",37,15
48, 0.000, O ,"(D, 7)",31,22
49, 0.002, X ,"(C, 5)",38,16
50, 0.000, O ,"(C, 7)",37,18
51, 0.002, X ,"(A, 7)",44,12
52, 0.001, O ,"(E, 8)",43,14
53, 0.001, X ,"(E, 7)",49,9
54, 0.000, O ,"(B, 8)",43,16
55, 0.001, X ,"(C, 8)",48,12
56, 0.000, O ,"(D, 8)",46,15
57, 0.001, X ,"(F, 8)",49,13
58, 0.000, O ,"(H, 7)",46,17
59, 0.000, X ,"(G, 8)",50,14
