,Time,Color,Move,Black,White
0, 0.207, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.549, X ,"(C, 6)",5,2
3, 0.001, O ,"(E, 2)",3,5
4, 0.646, X ,"(F, 2)",5,4
5, 0.000, O ,"(G, 2)",4,6
6, 1.546, X ,"(F, 3)",6,5
7, 0.001, O ,"(G, 4)",5,7
8, 1.445, X ,"(G, 1)",7,6
9, 0.001, O ,"(C, 3)",6,8
10, 2.654, X ,"(H, 1)",9,6
11, 0.001, O ,"(F, 4)",8,8
12, 2.042, X ,"(D, 1)",10,7
13, 0.001, O ,"(E, 1)",8,10
14, 1.394, X ,"(F, 1)",10,9
15, 0.000, O ,"(H, 2)",8,12
16, 1.391, X ,"(G, 3)",11,10
17, 0.001, O ,"(H, 3)",9,13
18, 1.664, X ,"(D, 2)",11,12
19, 0.001, O ,"(B, 7)",9,15
20, 1.155, X ,"(H, 4)",13,12
21, 0.001, O ,"(C, 1)",12,14
22, 1.026, X ,"(B, 4)",15,12
23, 0.001, O ,"(B, 2)",14,14
24, 1.677, X ,"(F, 6)",18,11
25, 0.001, O ,"(G, 7)",17,13
26, 2.243, X ,"(F, 7)",19,12
27, 0.001, O ,"(G, 5)",17,15
28, 3.338, X ,"(A, 1)",22,11
29, 0.000, O ,"(C, 4)",21,13
30, 3.353, X ,"(B, 1)",23,12
31, 0.000, O ,"(E, 7)",21,15
32, 2.826, X ,"(A, 8)",26,11
33, 0.000, O ,"(C, 5)",24,14
34, 3.078, X ,"(D, 3)",26,13
35, 0.000, O ,"(C, 2)",23,17
36, 2.605, X ,"(H, 5)",25,16
37, 0.001, O ,"(C, 7)",24,18
38, 2.641, X ,"(H, 6)",27,16
39, 0.000, O ,"(A, 2)",26,18
40, 2.003, X ,"(D, 7)",28,17
41, 0.001, O ,"(A, 3)",27,19
42, 1.675, X ,"(A, 5)",30,17
43, 0.000, O ,"(C, 8)",29,19
44, 2.301, X ,"(D, 8)",32,17
45, 0.000, O ,"(A, 6)",31,19
46, 1.247, X ,"(B, 5)",39,12
47, 0.000, O ,"(G, 6)",38,14
48, 1.203, X ,"(A, 4)",41,12
49, 0.000, O ,"(E, 6)",38,16
50, 0.494, X ,"(H, 8)",43,12
51, 0.000, O ,"(E, 8)",41,15
52, 0.059, X ,"(H, 7)",45,12
53, 0.001, O ,"(B, 3)",43,15
54, 0.013, X ,"(D, 6)",46,13
55, 0.000, O ,"(B, 6)",44,16
56, 0.004, X ,"(B, 8)",52,9
57, 0.000, O ,"(A, 7)",50,12
58, 0.001, X ,"(G, 8)",52,11
59, 0.000, X ,"(F, 8)",57,7
