,Time,Color,Move,Black,White
0, 0.000, X ,"(C, 5)",4,1
1, 0.611, O ,"(E, 6)",3,3
2, 0.001, X ,"(F, 3)",5,2
3, 1.522, O ,"(E, 3)",4,4
4, 0.001, X ,"(D, 3)",6,3
5, 4.612, O ,"(C, 2)",5,5
6, 0.001, X ,"(C, 3)",7,4
7, 6.388, O ,"(E, 2)",6,6
8, 0.000, X ,"(F, 2)",8,5
9, 12.102, O ,"(G, 4)",7,7
10, 0.001, X ,"(F, 4)",10,5
11, 14.478, O ,"(G, 3)",9,7
12, 0.001, X ,"(C, 1)",11,6
13, 20.390, O ,"(E, 1)",10,8
14, 0.001, X ,"(E, 7)",13,6
15, 13.874, O ,"(D, 2)",12,8
16, 0.001, X ,"(F, 1)",15,6
17, 21.282, O ,"(D, 1)",13,9
18, 0.001, X ,"(G, 5)",17,6
19, 17.278, O ,"(F, 5)",16,8
20, 0.001, X ,"(H, 4)",20,5
21, 17.934, O ,"(H, 3)",18,8
22, 0.000, X ,"(H, 2)",21,6
23, 16.264, O ,"(H, 5)",20,8
24, 0.000, X ,"(H, 6)",23,6
25, 16.588, O ,"(G, 6)",22,8
26, 0.000, X ,"(H, 7)",25,6
27, 12.222, O ,"(F, 6)",23,9
28, 0.000, X ,"(F, 7)",28,5
29, 3.944, O ,"(B, 3)",27,7
30, 0.000, X ,"(B, 1)",29,6
31, 6.589, O ,"(A, 1)",27,9
32, 0.000, X ,"(A, 3)",29,8
33, 3.601, O ,"(B, 2)",27,11
34, 0.000, X ,"(A, 2)",32,7
35, 2.311, O ,"(D, 8)",30,10
36, 0.000, X ,"(G, 7)",32,9
37, 4.674, O ,"(G, 1)",31,11
38, 0.000, X ,"(D, 7)",33,10
39, 2.717, O ,"(F, 8)",27,17
40, 0.000, X ,"(E, 8)",29,16
41, 4.322, O ,"(H, 8)",28,18
42, 0.000, X ,"(G, 8)",31,16
43, 2.260, O ,"(H, 1)",25,23
44, 0.000, X ,"(C, 8)",27,22
45, 1.175, O ,"(A, 4)",23,27
46, 0.001, X ,"(B, 4)",25,26
47, 0.952, O ,"(C, 7)",21,31
48, 0.000, X ,"(B, 6)",23,30
49, 0.965, O ,"(G, 2)",22,32
50, 0.000, X ,"(C, 6)",24,31
51, 0.312, O ,"(A, 5)",21,35
52, 0.000, X ,"(B, 5)",23,34
53, 0.065, O ,"(C, 4)",15,43
54, 0.000, X ,"(D, 6)",19,40
55, 0.014, O ,"(A, 6)",12,48
56, 0.000, X ,"(A, 7)",14,47
57, 0.002, O ,"(B, 8)",8,54
58, 0.000, X ,"(B, 7)",10,53
59, 0.000, O ,"(A, 8)",8,56
