,Time,Color,Move,Black,White
0, 0.022, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 0.034, X ,"(C, 6)",5,2
3, 0.001, O ,"(C, 3)",4,4
4, 0.064, X ,"(D, 3)",6,3
5, 0.001, O ,"(C, 2)",4,6
6, 0.098, X ,"(D, 2)",6,5
7, 0.001, O ,"(B, 7)",4,8
8, 0.108, X ,"(F, 4)",6,7
9, 0.000, O ,"(F, 3)",2,12
10, 0.098, X ,"(G, 4)",5,10
11, 0.001, O ,"(C, 5)",4,12
12, 0.262, X ,"(C, 4)",6,11
13, 0.000, O ,"(H, 5)",5,13
14, 0.369, X ,"(C, 7)",8,11
15, 0.001, O ,"(C, 1)",7,13
16, 0.304, X ,"(H, 4)",9,12
17, 0.001, O ,"(H, 3)",7,15
18, 0.256, X ,"(G, 6)",9,14
19, 0.000, O ,"(E, 6)",8,16
20, 0.338, X ,"(D, 1)",11,14
21, 0.000, O ,"(B, 6)",9,17
22, 0.519, X ,"(A, 8)",11,16
23, 0.000, O ,"(D, 8)",10,18
24, 0.336, X ,"(E, 2)",12,17
25, 0.000, O ,"(B, 8)",11,19
26, 0.233, X ,"(F, 2)",13,18
27, 0.000, O ,"(B, 4)",12,20
28, 0.190, X ,"(B, 5)",14,19
29, 0.000, O ,"(D, 6)",13,21
30, 0.209, X ,"(A, 4)",15,20
31, 0.001, O ,"(E, 1)",10,26
32, 0.171, X ,"(F, 1)",12,25
33, 0.001, O ,"(A, 5)",10,28
34, 0.165, X ,"(F, 6)",12,27
35, 0.000, O ,"(A, 3)",11,29
36, 0.119, X ,"(B, 3)",13,28
37, 0.000, O ,"(F, 7)",12,30
38, 0.122, X ,"(H, 6)",14,29
39, 0.000, O ,"(G, 7)",13,31
40, 0.169, X ,"(H, 8)",18,27
41, 0.000, O ,"(G, 3)",14,32
42, 0.120, X ,"(A, 7)",17,30
43, 0.000, O ,"(G, 1)",16,32
44, 0.087, X ,"(A, 6)",18,31
45, 0.001, O ,"(B, 2)",15,35
46, 0.068, X ,"(A, 1)",20,31
47, 0.000, O ,"(B, 1)",19,33
48, 0.057, X ,"(H, 1)",26,27
49, 0.000, O ,"(G, 5)",24,30
50, 0.041, X ,"(A, 2)",32,23
51, 0.000, O ,"(H, 7)",29,27
52, 0.016, X ,"(H, 2)",35,22
53, 0.001, O ,"(E, 7)",34,24
54, 0.009, X ,"(E, 8)",42,17
55, 0.000, O ,"(G, 8)",40,20
56, 0.004, X ,"(G, 2)",46,15
57, 0.000, O ,"(D, 7)",45,17
58, 0.002, X ,"(C, 8)",54,9
59, 0.000, X ,"(F, 8)",61,3
