,Time,Color,Move,Black,White
0, 0.054, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.118, X ,"(C, 6)",5,2
3, 0.000, O ,"(C, 3)",4,4
4, 0.260, X ,"(C, 5)",6,3
5, 0.001, O ,"(B, 5)",4,6
6, 0.507, X ,"(A, 4)",6,5
7, 0.000, O ,"(C, 7)",5,7
8, 0.572, X ,"(B, 6)",7,6
9, 0.000, O ,"(F, 3)",6,8
10, 0.559, X ,"(G, 3)",8,7
11, 0.001, O ,"(E, 2)",7,9
12, 0.940, X ,"(D, 1)",9,8
13, 0.001, O ,"(A, 5)",6,12
14, 1.078, X ,"(F, 2)",8,11
15, 0.000, O ,"(D, 3)",7,13
16, 0.928, X ,"(A, 6)",9,12
17, 0.000, O ,"(E, 1)",7,15
18, 1.444, X ,"(F, 1)",9,14
19, 0.001, O ,"(G, 2)",7,17
20, 0.606, X ,"(F, 4)",10,15
21, 0.001, O ,"(H, 2)",8,18
22, 1.228, X ,"(D, 2)",10,17
23, 0.000, O ,"(G, 1)",9,19
24, 1.094, X ,"(B, 4)",11,18
25, 0.000, O ,"(C, 1)",7,23
26, 1.234, X ,"(C, 2)",9,22
27, 0.000, O ,"(B, 2)",5,27
28, 0.464, X ,"(F, 6)",8,25
29, 0.000, O ,"(G, 7)",7,27
30, 0.682, X ,"(C, 4)",11,24
31, 0.000, O ,"(G, 6)",9,27
32, 1.630, X ,"(A, 1)",12,25
33, 0.000, O ,"(G, 5)",11,27
34, 1.202, X ,"(H, 3)",13,26
35, 0.000, O ,"(A, 2)",12,28
36, 1.027, X ,"(A, 3)",14,27
37, 0.000, O ,"(B, 3)",10,32
38, 0.750, X ,"(G, 4)",13,30
39, 0.000, O ,"(H, 4)",7,37
40, 0.389, X ,"(D, 7)",10,35
41, 0.000, O ,"(B, 7)",9,37
42, 0.443, X ,"(A, 8)",14,33
43, 0.000, O ,"(B, 8)",13,35
44, 0.551, X ,"(E, 6)",15,34
45, 0.001, O ,"(C, 8)",13,37
46, 0.214, X ,"(B, 1)",19,32
47, 0.000, O ,"(D, 6)",16,36
48, 0.110, X ,"(H, 8)",22,31
49, 0.000, O ,"(F, 7)",21,33
50, 0.152, X ,"(D, 8)",29,26
51, 0.000, O ,"(E, 8)",28,28
52, 0.086, X ,"(H, 1)",35,22
53, 0.000, O ,"(E, 7)",34,24
54, 0.030, X ,"(H, 5)",41,18
55, 0.000, O ,"(A, 7)",40,20
56, 0.009, X ,"(H, 6)",47,14
57, 0.000, O ,"(H, 7)",46,16
58, 0.000, X ,"(G, 8)",49,14
59, 0.000, O ,"(F, 8)",46,18
