,Time,Color,Move,Black,White
0, 0.410, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 1.195, X ,"(C, 6)",5,2
3, 0.001, O ,"(D, 3)",4,4
4, 3.846, X ,"(D, 2)",6,3
5, 0.000, O ,"(C, 4)",5,5
6, 6.564, X ,"(F, 3)",7,4
7, 0.000, O ,"(D, 6)",6,6
8, 7.719, X ,"(B, 5)",8,5
9, 0.001, O ,"(B, 4)",7,7
10, 9.318, X ,"(B, 3)",9,6
11, 0.001, O ,"(E, 2)",6,10
12, 14.015, X ,"(F, 2)",8,9
13, 0.002, O ,"(F, 1)",7,11
14, 15.751, X ,"(D, 1)",9,10
15, 0.001, O ,"(C, 1)",8,12
16, 16.300, X ,"(C, 2)",10,11
17, 0.001, O ,"(F, 4)",8,14
18, 20.218, X ,"(G, 5)",11,12
19, 0.001, O ,"(B, 6)",10,14
20, 54.331, X ,"(G, 3)",12,13
21, 0.001, O ,"(A, 2)",11,15
22, 64.371, X ,"(C, 3)",13,14
23, 0.000, O ,"(H, 2)",11,17
24, 40.396, X ,"(A, 3)",13,16
25, 0.000, O ,"(A, 4)",10,20
26, 21.565, X ,"(A, 6)",13,18
27, 0.001, O ,"(H, 6)",12,20
28, 14.703, X ,"(A, 5)",14,19
29, 0.001, O ,"(B, 2)",7,27
30, 15.555, X ,"(E, 1)",12,23
31, 0.000, O ,"(G, 2)",11,25
32, 8.237, X ,"(C, 5)",14,23
33, 0.000, O ,"(A, 7)",12,26
34, 4.603, X ,"(A, 1)",14,25
35, 0.000, O ,"(B, 1)",13,27
36, 4.166, X ,"(H, 4)",16,25
37, 0.000, O ,"(H, 3)",15,27
38, 5.512, X ,"(G, 4)",19,24
39, 0.000, O ,"(G, 1)",15,29
40, 3.780, X ,"(H, 5)",21,24
41, 0.000, O ,"(F, 6)",17,29
42, 3.422, X ,"(G, 6)",19,28
43, 0.000, O ,"(H, 7)",15,33
44, 2.057, X ,"(A, 8)",22,27
45, 0.000, O ,"(E, 6)",20,30
46, 0.904, X ,"(E, 7)",27,24
47, 0.000, O ,"(G, 7)",25,27
48, 1.550, X ,"(D, 7)",27,26
49, 0.000, O ,"(B, 7)",26,28
50, 0.949, X ,"(B, 8)",29,26
51, 0.000, O ,"(C, 7)",28,28
52, 0.499, X ,"(C, 8)",31,26
53, 0.000, O ,"(D, 8)",29,29
54, 0.046, X ,"(H, 8)",36,23
55, 0.000, O ,"(F, 7)",34,26
56, 0.005, X ,"(G, 8)",40,21
57, 0.000, O ,"(F, 8)",39,23
58, 0.000, X ,"(E, 8)",46,17
59, 0.001, X ,"(H, 1)",53,11
