,Time,Color,Move,Black,White
0, 0.096, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 5)",3,3
2, 0.266, X ,"(C, 6)",5,2
3, 0.000, O ,"(C, 3)",4,4
4, 0.310, X ,"(C, 5)",6,3
5, 0.000, O ,"(B, 5)",4,6
6, 0.896, X ,"(A, 4)",6,5
7, 0.001, O ,"(E, 2)",4,8
8, 0.898, X ,"(F, 2)",6,7
9, 0.001, O ,"(D, 3)",5,9
10, 1.203, X ,"(E, 1)",7,8
11, 0.001, O ,"(C, 7)",6,10
12, 0.700, X ,"(C, 4)",8,9
13, 0.000, O ,"(G, 1)",6,12
14, 1.946, X ,"(C, 2)",8,11
15, 0.001, O ,"(B, 3)",5,15
16, 1.243, X ,"(D, 7)",7,14
17, 0.000, O ,"(A, 5)",6,16
18, 1.537, X ,"(C, 8)",8,15
19, 0.001, O ,"(B, 1)",7,17
20, 0.815, X ,"(C, 1)",12,13
21, 0.000, O ,"(F, 1)",11,15
22, 2.255, X ,"(A, 1)",13,14
23, 0.000, O ,"(B, 4)",12,16
24, 1.995, X ,"(H, 1)",15,14
25, 0.000, O ,"(B, 7)",14,16
26, 1.936, X ,"(G, 3)",16,15
27, 0.000, O ,"(D, 1)",15,17
28, 1.867, X ,"(D, 2)",17,16
29, 0.000, O ,"(G, 2)",14,20
30, 1.974, X ,"(F, 3)",19,16
31, 0.000, O ,"(H, 2)",17,19
32, 2.165, X ,"(D, 6)",20,17
33, 0.000, O ,"(B, 6)",17,21
34, 2.196, X ,"(A, 2)",20,19
35, 0.000, O ,"(E, 7)",17,23
36, 1.593, X ,"(A, 8)",20,21
37, 0.001, O ,"(G, 4)",18,24
38, 1.188, X ,"(H, 4)",21,22
39, 0.000, O ,"(H, 3)",20,24
40, 1.082, X ,"(D, 8)",23,22
41, 0.000, O ,"(B, 2)",21,25
42, 0.886, X ,"(B, 8)",23,24
43, 0.000, O ,"(A, 7)",20,28
44, 0.333, X ,"(E, 8)",22,27
45, 0.000, O ,"(A, 3)",21,29
46, 0.269, X ,"(A, 6)",29,22
47, 0.001, O ,"(H, 5)",28,24
48, 0.151, X ,"(H, 6)",33,20
49, 0.000, O ,"(E, 6)",31,23
50, 0.050, X ,"(F, 4)",42,13
51, 0.000, O ,"(G, 5)",40,16
52, 0.040, X ,"(G, 6)",46,11
53, 0.000, O ,"(H, 7)",42,16
54, 0.024, X ,"(H, 8)",44,15
55, 0.000, O ,"(F, 6)",42,18
56, 0.007, X ,"(G, 7)",49,12
57, 0.000, O ,"(F, 7)",48,14
58, 0.000, X ,"(F, 8)",53,10
59, 0.000, O ,"(G, 8)",52,12
