,Time,Color,Move,Black,White
0, 0.072, X ,"(E, 3)",4,1
1, 0.001, O ,"(F, 5)",3,3
2, 0.128, X ,"(C, 6)",5,2
3, 0.001, O ,"(D, 3)",4,4
4, 0.316, X ,"(D, 2)",6,3
5, 0.001, O ,"(C, 4)",5,5
6, 0.607, X ,"(F, 3)",7,4
7, 0.000, O ,"(D, 1)",5,7
8, 0.547, X ,"(C, 1)",7,6
9, 0.001, O ,"(F, 4)",6,8
10, 0.910, X ,"(E, 1)",8,7
11, 0.000, O ,"(D, 6)",7,9
12, 0.596, X ,"(C, 3)",9,8
13, 0.001, O ,"(C, 2)",7,11
14, 1.332, X ,"(B, 4)",9,10
15, 0.000, O ,"(G, 2)",8,12
16, 1.523, X ,"(G, 3)",10,11
17, 0.000, O ,"(H, 3)",7,15
18, 1.193, X ,"(H, 1)",12,11
19, 0.000, O ,"(B, 2)",11,13
20, 1.926, X ,"(F, 6)",14,11
21, 0.001, O ,"(E, 2)",13,13
22, 1.279, X ,"(A, 1)",18,9
23, 0.001, O ,"(B, 3)",17,11
24, 1.680, X ,"(H, 2)",19,10
25, 0.000, O ,"(G, 7)",16,14
26, 3.585, X ,"(F, 7)",18,13
27, 0.001, O ,"(G, 5)",16,16
28, 5.987, X ,"(H, 8)",18,15
29, 0.000, O ,"(B, 1)",17,17
30, 2.220, X ,"(G, 4)",19,16
31, 0.000, O ,"(A, 5)",18,18
32, 1.578, X ,"(H, 6)",20,17
33, 0.001, O ,"(F, 2)",18,20
34, 1.039, X ,"(H, 4)",20,19
35, 0.000, O ,"(B, 6)",19,21
36, 0.823, X ,"(G, 6)",21,20
37, 0.000, O ,"(C, 5)",20,22
38, 0.935, X ,"(E, 6)",22,21
39, 0.001, O ,"(H, 7)",19,25
40, 1.539, X ,"(H, 5)",21,24
41, 0.000, O ,"(F, 8)",19,27
42, 0.664, X ,"(G, 8)",21,26
43, 0.000, O ,"(E, 7)",17,31
44, 0.449, X ,"(B, 5)",22,27
45, 0.000, O ,"(A, 4)",21,29
46, 0.344, X ,"(A, 3)",29,22
47, 0.000, O ,"(A, 2)",26,26
48, 0.228, X ,"(A, 6)",38,15
49, 0.000, O ,"(A, 7)",36,18
50, 0.138, X ,"(A, 8)",38,17
51, 0.000, O ,"(G, 1)",33,23
52, 0.070, X ,"(F, 1)",38,19
53, 0.000, O ,"(B, 7)",36,22
54, 0.038, X ,"(B, 8)",39,20
55, 0.000, O ,"(D, 7)",36,24
56, 0.008, X ,"(C, 8)",41,20
57, 0.001, O ,"(E, 8)",40,22
58, 0.001, X ,"(D, 8)",48,15
59, 0.000, O ,"(C, 7)",44,20
