,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.108, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 2)",5,2
3, 0.332, O ,"(D, 2)",4,4
4, 0.001, X ,"(E, 2)",6,3
5, 0.609, O ,"(D, 1)",5,5
6, 0.001, X ,"(C, 5)",7,4
7, 0.793, O ,"(F, 1)",6,6
8, 0.001, X ,"(F, 2)",9,4
9, 0.440, O ,"(B, 3)",8,6
10, 0.001, X ,"(B, 1)",11,4
11, 0.444, O ,"(D, 6)",10,6
12, 0.001, X ,"(E, 7)",12,5
13, 0.767, O ,"(B, 5)",11,7
14, 0.000, X ,"(C, 4)",13,6
15, 0.862, O ,"(C, 3)",12,8
16, 0.001, X ,"(A, 6)",15,6
17, 1.432, O ,"(C, 1)",14,8
18, 0.000, X ,"(A, 2)",16,7
19, 1.982, O ,"(A, 1)",15,9
20, 0.001, X ,"(B, 6)",17,8
21, 0.963, O ,"(E, 1)",16,10
22, 0.001, X ,"(B, 2)",20,7
23, 0.810, O ,"(A, 3)",18,10
24, 0.000, X ,"(C, 6)",20,9
25, 0.402, O ,"(B, 4)",17,13
26, 0.000, X ,"(A, 4)",20,11
27, 0.549, O ,"(G, 2)",18,14
28, 0.000, X ,"(H, 2)",23,10
29, 0.607, O ,"(E, 3)",20,14
30, 0.000, X ,"(F, 3)",24,11
31, 0.444, O ,"(G, 3)",18,18
32, 0.000, X ,"(G, 1)",21,16
33, 1.041, O ,"(G, 5)",19,19
34, 0.000, X ,"(F, 5)",22,17
35, 1.107, O ,"(G, 4)",21,19
36, 0.000, X ,"(H, 4)",24,17
37, 0.991, O ,"(H, 5)",23,19
38, 0.000, X ,"(H, 3)",25,18
39, 0.546, O ,"(G, 6)",23,21
40, 0.001, X ,"(F, 6)",26,19
41, 0.851, O ,"(H, 6)",24,22
42, 0.000, X ,"(G, 7)",27,20
43, 0.580, O ,"(F, 7)",24,24
44, 0.000, X ,"(H, 7)",31,18
45, 0.370, O ,"(E, 6)",27,23
46, 0.000, X ,"(D, 7)",29,22
47, 0.368, O ,"(A, 5)",25,27
48, 0.000, X ,"(G, 8)",27,26
49, 0.096, O ,"(C, 7)",24,30
50, 0.000, X ,"(C, 8)",30,25
51, 0.070, O ,"(H, 1)",28,28
52, 0.001, X ,"(A, 7)",30,27
53, 0.039, O ,"(A, 8)",28,30
54, 0.017, O ,"(B, 8)",27,32
55, 0.000, X ,"(B, 7)",29,31
56, 0.004, O ,"(E, 8)",25,36
57, 0.000, X ,"(F, 8)",28,34
58, 0.000, O ,"(H, 8)",19,44
59, 0.001, X ,"(D, 8)",21,43
