,Time,Color,Move,Black,White
0, 0.001, X ,"(D, 6)",4,1
1, 0.059, O ,"(C, 4)",3,3
2, 0.001, X ,"(D, 3)",5,2
3, 0.046, O ,"(C, 2)",4,4
4, 0.001, X ,"(F, 3)",6,3
5, 0.050, O ,"(F, 5)",5,5
6, 0.001, X ,"(B, 3)",7,4
7, 0.132, O ,"(A, 4)",6,6
8, 0.000, X ,"(E, 2)",8,5
9, 0.098, O ,"(B, 4)",6,8
10, 0.001, X ,"(B, 1)",8,7
11, 0.126, O ,"(D, 1)",7,9
12, 0.000, X ,"(G, 6)",10,7
13, 0.081, O ,"(D, 2)",9,9
14, 0.001, X ,"(B, 5)",12,7
15, 0.106, O ,"(F, 2)",11,9
16, 0.001, X ,"(C, 3)",13,8
17, 0.188, O ,"(E, 3)",11,11
18, 0.000, X ,"(B, 2)",15,8
19, 0.164, O ,"(C, 5)",12,12
20, 0.000, X ,"(G, 2)",17,8
21, 0.216, O ,"(F, 4)",16,10
22, 0.001, X ,"(G, 3)",18,9
23, 0.246, O ,"(A, 1)",17,11
24, 0.001, X ,"(B, 6)",21,8
25, 0.183, O ,"(A, 2)",20,10
26, 0.000, X ,"(A, 3)",24,7
27, 0.138, O ,"(H, 1)",22,10
28, 0.000, X ,"(H, 2)",24,9
29, 0.131, O ,"(A, 6)",23,11
30, 0.000, X ,"(A, 5)",26,9
31, 0.096, O ,"(E, 1)",24,12
32, 0.000, X ,"(C, 1)",26,11
33, 0.106, O ,"(F, 1)",25,13
34, 0.001, X ,"(A, 7)",27,12
35, 0.087, O ,"(A, 8)",22,18
36, 0.001, X ,"(G, 1)",28,13
37, 0.058, O ,"(G, 4)",27,15
38, 0.001, X ,"(G, 5)",30,13
39, 0.067, O ,"(C, 7)",29,15
40, 0.000, X ,"(B, 8)",31,14
41, 0.056, O ,"(H, 4)",29,17
42, 0.000, X ,"(B, 7)",31,16
43, 0.071, O ,"(H, 3)",29,19
44, 0.000, X ,"(H, 5)",33,16
45, 0.036, O ,"(C, 6)",28,22
46, 0.000, X ,"(E, 6)",31,20
47, 0.027, O ,"(F, 7)",27,25
48, 0.000, X ,"(F, 6)",29,24
49, 0.045, O ,"(C, 8)",27,27
50, 0.001, X ,"(F, 8)",29,26
51, 0.018, O ,"(G, 7)",21,35
52, 0.000, X ,"(H, 6)",27,30
53, 0.010, O ,"(H, 8)",25,33
54, 0.000, X ,"(G, 8)",27,32
55, 0.005, O ,"(H, 7)",23,37
56, 0.001, X ,"(E, 7)",25,36
57, 0.003, O ,"(D, 8)",22,40
58, 0.000, X ,"(D, 7)",24,39
59, 0.001, O ,"(E, 8)",18,46
