,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.024, O ,"(D, 3)",3,3
2, 0.000, X ,"(C, 2)",5,2
3, 0.063, O ,"(D, 2)",4,4
4, 0.001, X ,"(C, 6)",6,3
5, 0.077, O ,"(F, 5)",5,5
6, 0.000, X ,"(G, 6)",9,2
7, 0.055, O ,"(F, 6)",8,4
8, 0.000, X ,"(D, 1)",10,3
9, 0.081, O ,"(E, 3)",9,5
10, 0.001, X ,"(F, 3)",12,3
11, 0.109, O ,"(G, 3)",11,5
12, 0.001, X ,"(H, 3)",13,4
13, 0.123, O ,"(C, 5)",12,6
14, 0.000, X ,"(D, 6)",17,2
15, 0.104, O ,"(C, 7)",16,4
16, 0.001, X ,"(B, 4)",18,3
17, 0.170, O ,"(E, 6)",17,5
18, 0.000, X ,"(B, 8)",20,3
19, 0.208, O ,"(G, 4)",19,5
20, 0.001, X ,"(G, 5)",22,3
21, 0.214, O ,"(H, 4)",21,5
22, 0.001, X ,"(B, 6)",23,4
23, 0.211, O ,"(C, 3)",21,7
24, 0.000, X ,"(D, 7)",23,6
25, 0.308, O ,"(E, 1)",22,8
26, 0.000, X ,"(E, 2)",24,7
27, 0.256, O ,"(H, 6)",23,9
28, 0.001, X ,"(C, 4)",26,7
29, 0.238, O ,"(E, 7)",25,9
30, 0.000, X ,"(G, 7)",30,5
31, 0.235, O ,"(A, 4)",24,12
32, 0.000, X ,"(H, 5)",27,10
33, 0.581, O ,"(F, 7)",25,13
34, 0.001, X ,"(A, 5)",27,12
35, 0.496, O ,"(H, 8)",26,14
36, 0.001, X ,"(B, 3)",28,13
37, 0.347, O ,"(C, 8)",27,15
38, 0.000, X ,"(E, 8)",32,11
39, 0.220, O ,"(A, 8)",31,13
40, 0.001, X ,"(H, 7)",34,11
41, 0.110, O ,"(F, 2)",32,14
42, 0.001, X ,"(G, 1)",36,11
43, 0.123, O ,"(F, 1)",35,13
44, 0.000, X ,"(G, 2)",39,10
45, 0.051, O ,"(C, 1)",30,20
46, 0.001, X ,"(B, 2)",34,17
47, 0.099, O ,"(A, 1)",30,22
48, 0.000, X ,"(B, 1)",36,17
49, 0.067, O ,"(H, 1)",26,28
50, 0.000, X ,"(A, 3)",28,27
51, 0.048, O ,"(A, 2)",22,34
52, 0.000, X ,"(B, 7)",24,33
53, 0.015, O ,"(H, 2)",18,40
54, 0.000, X ,"(B, 5)",25,34
55, 0.005, O ,"(A, 6)",14,46
56, 0.000, X ,"(A, 7)",17,44
57, 0.002, O ,"(G, 8)",12,50
58, 0.000, X ,"(F, 8)",15,48
59, 0.001, O ,"(D, 8)",8,56
