,Time,Color,Move,Black,White
0, 2.618, X ,"(E, 3)",4,1
1, 0.001, O ,"(D, 3)",3,3
2, 9.653, X ,"(C, 4)",5,2
3, 0.000, O ,"(F, 3)",3,5
4, 37.479, X ,"(D, 2)",5,4
5, 0.000, O ,"(D, 1)",2,8
6, 25.773, X ,"(C, 3)",4,7
7, 0.001, O ,"(E, 6)",3,9
8, 68.761, X ,"(E, 1)",5,8
9, 0.001, O ,"(B, 3)",3,11
10, 27.088, X ,"(F, 2)",5,10
11, 0.001, O ,"(E, 2)",4,12
12, 77.870, X ,"(C, 1)",6,11
13, 0.000, O ,"(F, 1)",5,13
14, 73.490, X ,"(G, 3)",7,12
15, 0.001, O ,"(C, 5)",6,14
16, 100.866, X ,"(B, 4)",8,13
17, 0.000, O ,"(G, 1)",7,15
18, 192.197, X ,"(H, 1)",10,13
19, 0.001, O ,"(A, 3)",9,15
20, 107.695, X ,"(G, 2)",12,13
21, 0.001, O ,"(H, 3)",11,15
22, 49.333, X ,"(G, 4)",14,13
23, 0.001, O ,"(B, 2)",13,15
24, 25.123, X ,"(F, 4)",15,14
25, 0.000, O ,"(F, 5)",14,16
26, 37.899, X ,"(B, 5)",17,14
27, 0.000, O ,"(H, 2)",15,17
28, 116.524, X ,"(C, 2)",17,16
29, 0.000, O ,"(B, 6)",16,18
30, 44.537, X ,"(A, 1)",18,17
31, 0.000, O ,"(A, 2)",12,24
32, 30.884, X ,"(A, 5)",14,23
33, 0.001, O ,"(A, 4)",12,26
34, 35.615, X ,"(A, 6)",15,24
35, 0.000, O ,"(A, 7)",13,27
36, 29.057, X ,"(H, 5)",15,26
37, 0.001, O ,"(G, 5)",14,28
38, 19.702, X ,"(H, 4)",23,20
39, 0.000, O ,"(C, 6)",22,22
40, 12.755, X ,"(H, 6)",24,21
41, 0.000, O ,"(G, 6)",21,25
42, 12.007, X ,"(G, 7)",27,20
43, 0.000, O ,"(H, 7)",26,22
44, 13.165, X ,"(A, 8)",33,16
45, 0.000, O ,"(F, 7)",32,18
46, 5.309, X ,"(F, 8)",34,17
47, 0.000, O ,"(G, 8)",33,19
48, 3.972, X ,"(B, 1)",35,18
49, 0.000, O ,"(E, 8)",34,20
50, 0.737, X ,"(B, 7)",42,13
51, 0.001, O ,"(C, 7)",41,15
52, 0.182, X ,"(F, 6)",45,12
53, 0.000, O ,"(D, 6)",42,16
54, 0.039, X ,"(B, 8)",45,14
55, 0.000, O ,"(D, 7)",44,16
56, 0.006, X ,"(H, 8)",47,14
57, 0.000, O ,"(C, 8)",46,16
58, 0.001, X ,"(D, 8)",58,5
59, 0.000, O ,"(E, 7)",57,7
