,Time,Color,Move,Black,White
0, 0.001, X ,"(F, 4)",4,1
1, 0.260, O ,"(D, 3)",3,3
2, 0.001, X ,"(C, 4)",5,2
3, 0.576, O ,"(B, 3)",4,4
4, 0.000, X ,"(C, 2)",6,3
5, 1.590, O ,"(F, 5)",5,5
6, 0.000, X ,"(E, 6)",7,4
7, 2.620, O ,"(D, 1)",6,6
8, 0.001, X ,"(C, 6)",8,5
9, 1.905, O ,"(F, 3)",7,7
10, 0.001, X ,"(G, 3)",9,6
11, 3.902, O ,"(E, 2)",8,8
12, 0.001, X ,"(G, 2)",10,7
13, 3.003, O ,"(F, 2)",8,10
14, 0.001, X ,"(A, 2)",11,8
15, 4.725, O ,"(H, 1)",10,10
16, 0.000, X ,"(B, 1)",13,8
17, 3.139, O ,"(H, 2)",12,10
18, 0.001, X ,"(G, 5)",14,9
19, 1.626, O ,"(D, 6)",13,11
20, 0.001, X ,"(F, 1)",18,7
21, 2.972, O ,"(C, 3)",17,9
22, 0.000, X ,"(H, 3)",20,7
23, 4.929, O ,"(A, 4)",18,10
24, 0.001, X ,"(C, 7)",21,8
25, 3.830, O ,"(B, 4)",20,10
26, 0.000, X ,"(B, 2)",23,8
27, 2.540, O ,"(E, 3)",21,11
28, 0.001, X ,"(A, 3)",26,7
29, 2.049, O ,"(H, 4)",25,9
30, 0.000, X ,"(D, 2)",27,8
31, 2.580, O ,"(C, 1)",25,11
32, 0.000, X ,"(C, 5)",27,10
33, 2.429, O ,"(A, 5)",26,12
34, 0.000, X ,"(E, 1)",29,10
35, 1.156, O ,"(G, 4)",26,14
36, 0.000, X ,"(B, 5)",29,12
37, 1.642, O ,"(H, 6)",28,14
38, 0.000, X ,"(A, 6)",31,12
39, 1.096, O ,"(G, 1)",27,17
40, 0.000, X ,"(H, 5)",30,15
41, 0.847, O ,"(B, 6)",29,17
42, 0.000, X ,"(B, 7)",31,16
43, 0.644, O ,"(A, 1)",25,23
44, 0.000, X ,"(H, 7)",27,22
45, 0.688, O ,"(A, 8)",24,26
46, 0.000, X ,"(C, 8)",26,25
47, 0.336, O ,"(H, 8)",23,29
48, 0.000, X ,"(D, 7)",25,28
49, 0.143, O ,"(G, 6)",22,32
50, 0.000, X ,"(F, 6)",25,30
51, 0.100, O ,"(F, 7)",20,36
52, 0.000, X ,"(G, 7)",22,35
53, 0.067, O ,"(A, 7)",16,42
54, 0.000, X ,"(G, 8)",20,39
55, 0.015, O ,"(B, 8)",16,44
56, 0.000, X ,"(E, 7)",19,42
57, 0.003, O ,"(F, 8)",11,51
58, 0.000, X ,"(E, 8)",13,50
59, 0.000, O ,"(D, 8)",9,55
