,Time,Color,Move,Black,White
0, 0.102, X ,"(E, 3)",4,1
1, 0.000, O ,"(F, 3)",3,3
2, 0.211, X ,"(F, 4)",5,2
3, 0.001, O ,"(F, 5)",3,5
4, 0.903, X ,"(G, 3)",5,4
5, 0.001, O ,"(G, 2)",3,7
6, 0.844, X ,"(G, 4)",6,5
7, 0.001, O ,"(D, 3)",3,9
8, 1.292, X ,"(C, 4)",6,7
9, 0.000, O ,"(G, 5)",3,11
10, 1.373, X ,"(H, 1)",6,9
11, 0.001, O ,"(E, 2)",5,11
12, 2.034, X ,"(C, 2)",7,10
13, 0.000, O ,"(B, 3)",6,12
14, 2.249, X ,"(E, 1)",9,10
15, 0.001, O ,"(G, 1)",8,12
16, 1.999, X ,"(F, 1)",10,11
17, 0.001, O ,"(D, 1)",8,14
18, 1.016, X ,"(C, 1)",10,13
19, 0.000, O ,"(D, 2)",7,17
20, 0.756, X ,"(A, 4)",10,15
21, 0.000, O ,"(A, 2)",9,17
22, 1.089, X ,"(F, 2)",12,15
23, 0.000, O ,"(B, 1)",11,17
24, 0.747, X ,"(C, 3)",13,16
25, 0.000, O ,"(B, 2)",8,22
26, 0.659, X ,"(H, 3)",10,21
27, 0.000, O ,"(H, 2)",9,23
28, 0.661, X ,"(H, 4)",14,19
29, 0.000, O ,"(H, 5)",11,23
30, 0.412, X ,"(H, 6)",17,18
31, 0.000, O ,"(G, 6)",16,20
32, 0.481, X ,"(G, 7)",20,17
33, 0.000, O ,"(G, 8)",15,23
34, 0.407, X ,"(F, 7)",17,22
35, 0.000, O ,"(E, 7)",16,24
36, 0.431, X ,"(E, 8)",18,23
37, 0.000, O ,"(E, 6)",17,25
38, 0.291, X ,"(F, 6)",20,23
39, 0.000, O ,"(H, 7)",17,27
40, 0.246, X ,"(B, 5)",21,24
41, 0.000, O ,"(C, 5)",20,26
42, 0.356, X ,"(B, 6)",24,23
43, 0.000, O ,"(C, 6)",23,25
44, 0.420, X ,"(B, 4)",27,22
45, 0.000, O ,"(A, 3)",26,24
46, 0.323, X ,"(D, 7)",31,20
47, 0.001, O ,"(A, 7)",30,22
48, 0.191, X ,"(A, 5)",32,21
49, 0.000, O ,"(C, 7)",30,24
50, 0.080, X ,"(A, 1)",35,20
51, 0.000, O ,"(D, 6)",33,23
52, 0.061, X ,"(A, 6)",40,17
53, 0.000, O ,"(B, 7)",36,22
54, 0.021, X ,"(A, 8)",44,15
55, 0.000, O ,"(B, 8)",43,17
56, 0.004, X ,"(C, 8)",48,13
57, 0.000, O ,"(D, 8)",47,15
58, 0.001, X ,"(H, 8)",50,13
59, 0.000, O ,"(F, 8)",49,15
