,Time,Color,Move,Black,White
0, 0.481, X ,"(E, 3)",4,1
1, 0.537, O ,"(F, 5)",3,3
2, 0.885, X ,"(E, 6)",5,2
3, 1.128, O ,"(D, 3)",3,5
4, 1.458, X ,"(C, 4)",5,4
5, 4.426, O ,"(E, 2)",4,6
6, 2.913, X ,"(C, 3)",6,5
7, 3.811, O ,"(B, 3)",5,7
8, 5.748, X ,"(C, 2)",7,6
9, 5.508, O ,"(D, 1)",6,8
10, 5.882, X ,"(C, 1)",8,7
11, 7.131, O ,"(B, 5)",7,9
12, 11.577, X ,"(D, 2)",9,8
13, 7.700, O ,"(C, 6)",8,10
14, 14.904, X ,"(F, 3)",10,9
15, 6.788, O ,"(G, 3)",6,14
16, 10.927, X ,"(F, 2)",9,12
17, 9.754, O ,"(F, 1)",7,15
18, 13.215, X ,"(D, 6)",9,14
19, 7.240, O ,"(E, 1)",8,16
20, 18.401, X ,"(F, 4)",10,15
21, 21.042, O ,"(G, 4)",7,19
22, 18.286, X ,"(C, 5)",11,16
23, 12.572, O ,"(B, 4)",8,20
24, 19.141, X ,"(B, 6)",10,19
25, 12.885, O ,"(F, 6)",9,21
26, 19.570, X ,"(A, 5)",11,20
27, 15.957, O ,"(D, 7)",8,24
28, 12.978, X ,"(H, 3)",11,22
29, 9.041, O ,"(H, 4)",10,24
30, 16.856, X ,"(A, 4)",12,23
31, 7.210, O ,"(A, 3)",11,25
32, 14.858, X ,"(G, 5)",16,21
33, 15.316, O ,"(C, 7)",14,24
34, 14.181, X ,"(H, 5)",17,22
35, 7.268, O ,"(H, 6)",14,26
36, 13.622, X ,"(G, 6)",20,21
37, 7.847, O ,"(E, 7)",17,25
38, 7.361, X ,"(F, 7)",19,24
39, 6.235, O ,"(F, 8)",16,28
40, 5.237, X ,"(E, 8)",20,25
41, 4.170, O ,"(A, 6)",15,31
42, 2.025, X ,"(C, 8)",21,26
43, 1.553, O ,"(H, 2)",18,30
44, 1.249, X ,"(G, 7)",22,27
45, 1.164, O ,"(H, 7)",21,29
46, 0.761, X ,"(G, 8)",23,28
47, 0.458, O ,"(D, 8)",18,34
48, 0.490, X ,"(G, 1)",24,29
49, 0.526, O ,"(H, 8)",20,34
50, 0.354, X ,"(A, 7)",22,33
51, 0.234, O ,"(A, 8)",21,35
52, 0.152, X ,"(B, 8)",24,33
53, 0.040, O ,"(B, 2)",20,38
54, 0.017, X ,"(G, 2)",22,37
55, 0.008, O ,"(B, 7)",18,42
56, 0.002, X ,"(B, 1)",25,36
57, 0.001, O ,"(A, 1)",24,38
58, 0.001, X ,"(A, 2)",29,34
59, 0.000, O ,"(H, 1)",21,43
