,Time,Color,Move,Black,White
0, 1.446, X ,"(E, 3)",4,1
1, 1.655, O ,"(D, 3)",3,3
2, 2.316, X ,"(C, 4)",5,2
3, 3.221, O ,"(B, 3)",4,4
4, 5.387, X ,"(B, 4)",6,3
5, 7.593, O ,"(F, 5)",4,6
6, 12.579, X ,"(D, 2)",6,5
7, 10.025, O ,"(E, 2)",5,7
8, 14.142, X ,"(F, 3)",7,6
9, 12.561, O ,"(C, 3)",6,8
10, 26.173, X ,"(C, 2)",8,7
11, 22.576, O ,"(F, 2)",7,9
12, 39.615, X ,"(D, 1)",9,8
13, 23.632, O ,"(E, 1)",8,10
14, 47.662, X ,"(A, 3)",10,9
15, 21.370, O ,"(G, 3)",9,11
16, 39.233, X ,"(F, 4)",13,8
17, 24.391, O ,"(C, 5)",11,11
18, 44.441, X ,"(F, 1)",16,7
19, 25.464, O ,"(C, 1)",12,12
20, 47.915, X ,"(H, 3)",14,11
21, 21.349, O ,"(A, 4)",12,14
22, 44.753, X ,"(B, 5)",14,13
23, 34.681, O ,"(A, 5)",13,15
24, 38.417, X ,"(B, 6)",17,12
25, 45.818, O ,"(G, 4)",13,17
26, 37.804, X ,"(A, 6)",18,13
27, 12.886, O ,"(D, 6)",17,15
28, 10.662, X ,"(B, 1)",20,13
29, 7.134, O ,"(H, 2)",19,15
30, 13.189, X ,"(H, 1)",21,14
31, 2.141, O ,"(G, 1)",19,17
32, 3.341, X ,"(G, 2)",21,16
33, 0.967, O ,"(A, 1)",16,22
34, 1.849, X ,"(B, 2)",19,20
35, 0.815, O ,"(A, 2)",15,25
36, 2.034, X ,"(H, 5)",17,24
37, 0.914, O ,"(H, 4)",16,26
38, 1.931, X ,"(E, 6)",22,21
39, 1.641, O ,"(H, 6)",21,23
40, 0.976, X ,"(G, 5)",23,22
41, 1.450, O ,"(F, 7)",22,24
42, 1.030, X ,"(C, 6)",24,23
43, 2.343, O ,"(F, 6)",18,30
44, 4.485, X ,"(E, 7)",23,26
45, 2.507, O ,"(D, 8)",22,28
46, 3.079, X ,"(F, 8)",24,27
47, 1.572, O ,"(A, 7)",18,34
48, 1.233, X ,"(H, 7)",22,31
49, 0.477, O ,"(E, 8)",16,38
50, 0.505, X ,"(C, 8)",19,36
51, 0.128, O ,"(B, 7)",17,39
52, 0.111, X ,"(D, 7)",21,36
53, 0.040, O ,"(C, 7)",18,40
54, 0.020, X ,"(G, 6)",22,37
55, 0.008, O ,"(G, 7)",17,43
56, 0.006, X ,"(A, 8)",23,38
57, 0.000, O ,"(B, 8)",22,40
58, 0.000, X ,"(G, 8)",29,34
59, 0.000, O ,"(H, 8)",23,41
